GAME_ID,ROLE,LANE,CHAMPION,TIME_STAMP,SUMMONER_NAME,TIER,RANK
4748448397,NONE,JUNGLE,64,1603971983169,HLE Viper,CHALLENGER,I
4748278987,DUO_SUPPORT,MID,80,1603968992029,HLE Viper,CHALLENGER,I
4748293073,DUO_CARRY,BOTTOM,22,1603966966987,HLE Viper,CHALLENGER,I
4744356263,DUO_SUPPORT,NONE,104,1603792060174,HLE Viper,CHALLENGER,I
4744381078,DUO,MID,142,1603789919183,HLE Viper,CHALLENGER,I
4744193928,DUO_CARRY,BOTTOM,360,1603785740201,HLE Viper,CHALLENGER,I
4742114146,DUO,MID,142,1603687134927,HLE Viper,CHALLENGER,I
4749133366,SOLO,MID,117,1603981304595,쪼렙이다말로하자,CHALLENGER,I
4748905213,SOLO,MID,142,1603976426430,쪼렙이다말로하자,CHALLENGER,I
4746436308,SOLO,MID,7,1603876336122,쪼렙이다말로하자,CHALLENGER,I
4746289812,SOLO,MID,61,1603873490565,쪼렙이다말로하자,CHALLENGER,I
4745532729,DUO_SUPPORT,NONE,117,1603824037094,쪼렙이다말로하자,CHALLENGER,I
4745501736,DUO,MID,61,1603822018290,쪼렙이다말로하자,CHALLENGER,I
4745437506,SOLO,TOP,117,1603819331378,쪼렙이다말로하자,CHALLENGER,I
4745412249,SOLO,MID,61,1603815974170,쪼렙이다말로하자,CHALLENGER,I
4744005941,SOLO,MID,61,1603777128335,쪼렙이다말로하자,CHALLENGER,I
4744003160,DUO_SUPPORT,NONE,142,1603775583666,쪼렙이다말로하자,CHALLENGER,I
4743632347,SOLO,MID,117,1603730762672,쪼렙이다말로하자,CHALLENGER,I
4743537226,SOLO,MID,142,1603728076006,쪼렙이다말로하자,CHALLENGER,I
4741817151,SOLO,MID,7,1603652439855,쪼렙이다말로하자,CHALLENGER,I
4741773713,SOLO,MID,142,1603647820272,쪼렙이다말로하자,CHALLENGER,I
4741679479,DUO_SUPPORT,NONE,142,1603644953976,쪼렙이다말로하자,CHALLENGER,I
4741685799,DUO_SUPPORT,NONE,142,1603643144953,쪼렙이다말로하자,CHALLENGER,I
4741627984,SOLO,MID,142,1603640766015,쪼렙이다말로하자,CHALLENGER,I
4741532848,DUO,MID,142,1603637911427,쪼렙이다말로하자,CHALLENGER,I
4741297326,DUO,TOP,142,1603635760536,쪼렙이다말로하자,CHALLENGER,I
4741212839,SOLO,MID,142,1603632663800,쪼렙이다말로하자,CHALLENGER,I
4740969674,DUO,NONE,142,1603630993836,쪼렙이다말로하자,CHALLENGER,I
4740708515,SOLO,MID,117,1603623518591,쪼렙이다말로하자,CHALLENGER,I
4740663392,DUO_SUPPORT,BOTTOM,99,1603621628822,쪼렙이다말로하자,CHALLENGER,I
4740576217,DUO,MID,142,1603619563693,쪼렙이다말로하자,CHALLENGER,I
4740517233,DUO_CARRY,MID,61,1603617344607,쪼렙이다말로하자,CHALLENGER,I
4740460281,SOLO,MID,142,1603614789453,쪼렙이다말로하자,CHALLENGER,I
4739352690,SOLO,MID,142,1603571002771,쪼렙이다말로하자,CHALLENGER,I
4739341092,DUO_SUPPORT,NONE,61,1603568634388,쪼렙이다말로하자,CHALLENGER,I
4739300289,DUO_SUPPORT,BOTTOM,117,1603566443301,쪼렙이다말로하자,CHALLENGER,I
4739256119,SOLO,MID,61,1603564536550,쪼렙이다말로하자,CHALLENGER,I
4739204143,SOLO,MID,43,1603562259913,쪼렙이다말로하자,CHALLENGER,I
4739109496,SOLO,MID,142,1603560081427,쪼렙이다말로하자,CHALLENGER,I
4739105503,DUO_SUPPORT,NONE,117,1603558475218,쪼렙이다말로하자,CHALLENGER,I
4738968569,SOLO,TOP,43,1603555548345,쪼렙이다말로하자,CHALLENGER,I
4738878453,DUO_SUPPORT,BOTTOM,117,1603552942195,쪼렙이다말로하자,CHALLENGER,I
4738796951,DUO_SUPPORT,NONE,117,1603550098834,쪼렙이다말로하자,CHALLENGER,I
4738738337,DUO_SUPPORT,NONE,61,1603548164380,쪼렙이다말로하자,CHALLENGER,I
4738701761,SOLO,MID,142,1603546415191,쪼렙이다말로하자,CHALLENGER,I
4738574358,SOLO,MID,61,1603544157910,쪼렙이다말로하자,CHALLENGER,I
4738479128,DUO_SUPPORT,NONE,117,1603542719637,쪼렙이다말로하자,CHALLENGER,I
4738500540,SOLO,MID,61,1603540607861,쪼렙이다말로하자,CHALLENGER,I
4738256760,DUO_SUPPORT,NONE,61,1603539225616,쪼렙이다말로하자,CHALLENGER,I
4737989252,DUO_SUPPORT,NONE,117,1603536845150,쪼렙이다말로하자,CHALLENGER,I
4737985132,DUO_SUPPORT,NONE,117,1603535448475,쪼렙이다말로하자,CHALLENGER,I
4737878183,SOLO,MID,142,1603533032069,쪼렙이다말로하자,CHALLENGER,I
4737870419,DUO,BOTTOM,142,1603530548115,쪼렙이다말로하자,CHALLENGER,I
4737822713,DUO,NONE,142,1603528563082,쪼렙이다말로하자,CHALLENGER,I
4737744494,DUO_SUPPORT,NONE,142,1603526322526,쪼렙이다말로하자,CHALLENGER,I
4736873731,SOLO,MID,61,1603491120825,쪼렙이다말로하자,CHALLENGER,I
4736882301,DUO_SUPPORT,BOTTOM,43,1603487833875,쪼렙이다말로하자,CHALLENGER,I
4736699782,DUO,NONE,61,1603483985896,쪼렙이다말로하자,CHALLENGER,I
4736667513,SOLO,MID,142,1603480110408,쪼렙이다말로하자,CHALLENGER,I
4736694451,SOLO,MID,142,1603478180242,쪼렙이다말로하자,CHALLENGER,I
4736499752,SOLO,MID,142,1603474528553,쪼렙이다말로하자,CHALLENGER,I
4736522612,SOLO,MID,142,1603471815203,쪼렙이다말로하자,CHALLENGER,I
4736385920,SOLO,MID,142,1603469070654,쪼렙이다말로하자,CHALLENGER,I
4736305711,DUO_SUPPORT,NONE,142,1603466187986,쪼렙이다말로하자,CHALLENGER,I
4734339840,SOLO,MID,61,1603381325153,쪼렙이다말로하자,CHALLENGER,I
4734301763,SOLO,MID,61,1603378102223,쪼렙이다말로하자,CHALLENGER,I
4734187234,DUO_SUPPORT,NONE,61,1603376694940,쪼렙이다말로하자,CHALLENGER,I
4733092789,DUO,NONE,142,1603349388555,쪼렙이다말로하자,CHALLENGER,I
4732720240,DUO_SUPPORT,BOTTOM,99,1603309565886,쪼렙이다말로하자,CHALLENGER,I
4732577445,SOLO,MID,7,1603305063853,쪼렙이다말로하자,CHALLENGER,I
4732614309,DUO,TOP,142,1603302514350,쪼렙이다말로하자,CHALLENGER,I
4732650076,DUO,TOP,142,1603300535119,쪼렙이다말로하자,CHALLENGER,I
4732508569,DUO_SUPPORT,NONE,142,1603298600922,쪼렙이다말로하자,CHALLENGER,I
4732553481,DUO_SUPPORT,MID,117,1603296800754,쪼렙이다말로하자,CHALLENGER,I
4732490369,SOLO,TOP,7,1603294522857,쪼렙이다말로하자,CHALLENGER,I
4732384064,SOLO,MID,142,1603292080377,쪼렙이다말로하자,CHALLENGER,I
4732321212,SOLO,MID,142,1603288397940,쪼렙이다말로하자,CHALLENGER,I
4732182503,SOLO,MID,142,1603285953790,쪼렙이다말로하자,CHALLENGER,I
4730851841,DUO_SUPPORT,NONE,61,1603225885888,쪼렙이다말로하자,CHALLENGER,I
4730821431,SOLO,MID,61,1603222789466,쪼렙이다말로하자,CHALLENGER,I
4730696977,SOLO,MID,61,1603217127442,쪼렙이다말로하자,CHALLENGER,I
4730654957,DUO_SUPPORT,BOTTOM,99,1603214827387,쪼렙이다말로하자,CHALLENGER,I
4730680696,DUO_CARRY,MID,142,1603212191837,쪼렙이다말로하자,CHALLENGER,I
4728688672,NONE,JUNGLE,61,1603139003585,쪼렙이다말로하자,CHALLENGER,I
4728628113,DUO,MID,142,1603135625902,쪼렙이다말로하자,CHALLENGER,I
4728625468,SOLO,MID,61,1603132151605,쪼렙이다말로하자,CHALLENGER,I
4728653319,DUO_SUPPORT,NONE,61,1603130535874,쪼렙이다말로하자,CHALLENGER,I
4728559542,SOLO,MID,61,1603128228598,쪼렙이다말로하자,CHALLENGER,I
4728566440,DUO,TOP,142,1603126438894,쪼렙이다말로하자,CHALLENGER,I
4728481212,DUO_SUPPORT,BOTTOM,99,1603122791141,쪼렙이다말로하자,CHALLENGER,I
4728434907,SOLO,MID,142,1603120602963,쪼렙이다말로하자,CHALLENGER,I
4728279963,DUO_SUPPORT,BOTTOM,117,1603118361620,쪼렙이다말로하자,CHALLENGER,I
4728166713,SOLO,MID,7,1603114411335,쪼렙이다말로하자,CHALLENGER,I
4728170933,DUO_SUPPORT,NONE,142,1603112859323,쪼렙이다말로하자,CHALLENGER,I
4728103239,SOLO,MID,142,1603110946356,쪼렙이다말로하자,CHALLENGER,I
4728030419,DUO_SUPPORT,BOTTOM,117,1603107638956,쪼렙이다말로하자,CHALLENGER,I
4727872004,DUO,MID,142,1603104490668,쪼렙이다말로하자,CHALLENGER,I
4727851920,SOLO,MID,142,1603101487441,쪼렙이다말로하자,CHALLENGER,I
4727678663,SOLO,MID,142,1603099295864,쪼렙이다말로하자,CHALLENGER,I
4745533607,NONE,JUNGLE,64,1603825122275,HuyaTvJincanyi,CHALLENGER,I
4745465150,SOLO,MID,69,1603823231368,HuyaTvJincanyi,CHALLENGER,I
4745490837,NONE,JUNGLE,64,1603821095479,HuyaTvJincanyi,CHALLENGER,I
4745398416,DUO,NONE,69,1603819237970,HuyaTvJincanyi,CHALLENGER,I
4745366899,SOLO,MID,69,1603816899692,HuyaTvJincanyi,CHALLENGER,I
4745355920,SOLO,MID,69,1603813931118,HuyaTvJincanyi,CHALLENGER,I
4745291378,DUO,TOP,69,1603811149288,HuyaTvJincanyi,CHALLENGER,I
4745216865,DUO,NONE,69,1603809799361,HuyaTvJincanyi,CHALLENGER,I
4745157533,SOLO,MID,69,1603807640896,HuyaTvJincanyi,CHALLENGER,I
4745064812,SOLO,MID,69,1603805640481,HuyaTvJincanyi,CHALLENGER,I
4743609226,SOLO,MID,69,1603735098357,HuyaTvJincanyi,CHALLENGER,I
4743631560,DUO,MID,69,1603730285157,HuyaTvJincanyi,CHALLENGER,I
4743526248,SOLO,MID,69,1603727564594,HuyaTvJincanyi,CHALLENGER,I
4742650784,DUO,MID,69,1603708496409,HuyaTvJincanyi,CHALLENGER,I
4742483881,DUO,TOP,69,1603705031008,HuyaTvJincanyi,CHALLENGER,I
4742457251,DUO_SUPPORT,NONE,76,1603703451391,HuyaTvJincanyi,CHALLENGER,I
4742391385,SOLO,MID,69,1603699964620,HuyaTvJincanyi,CHALLENGER,I
4742292110,SOLO,MID,69,1603696016434,HuyaTvJincanyi,CHALLENGER,I
4742215855,SOLO,MID,69,1603693530423,HuyaTvJincanyi,CHALLENGER,I
4741847059,SOLO,TOP,69,1603653930332,HuyaTvJincanyi,CHALLENGER,I
4741777773,SOLO,MID,69,1603651696235,HuyaTvJincanyi,CHALLENGER,I
4741775470,DUO_CARRY,BOTTOM,236,1603649358350,HuyaTvJincanyi,CHALLENGER,I
4741772805,SOLO,MID,69,1603647126341,HuyaTvJincanyi,CHALLENGER,I
4741708529,SOLO,MID,69,1603644835747,HuyaTvJincanyi,CHALLENGER,I
4741710928,SOLO,MID,69,1603641374585,HuyaTvJincanyi,CHALLENGER,I
4741566864,DUO_CARRY,BOTTOM,18,1603639456866,HuyaTvJincanyi,CHALLENGER,I
4741531669,SOLO,MID,69,1603637460875,HuyaTvJincanyi,CHALLENGER,I
4741357155,DUO_SUPPORT,NONE,69,1603636243787,HuyaTvJincanyi,CHALLENGER,I
4741113403,DUO,MID,69,1603632210329,HuyaTvJincanyi,CHALLENGER,I
4739145029,SOLO,TOP,69,1603558726477,HuyaTvJincanyi,CHALLENGER,I
4736627076,DUO_CARRY,BOTTOM,69,1603479081594,HuyaTvJincanyi,CHALLENGER,I
4736642751,SOLO,MID,142,1603476129367,HuyaTvJincanyi,CHALLENGER,I
4736538441,DUO_CARRY,MID,69,1603474357057,HuyaTvJincanyi,CHALLENGER,I
4736474679,SOLO,MID,69,1603472169363,HuyaTvJincanyi,CHALLENGER,I
4736378239,SOLO,MID,69,1603469760240,HuyaTvJincanyi,CHALLENGER,I
4736373698,DUO_SUPPORT,NONE,69,1603468362862,HuyaTvJincanyi,CHALLENGER,I
4736305711,DUO_SUPPORT,NONE,69,1603466187986,HuyaTvJincanyi,CHALLENGER,I
4736232185,SOLO,TOP,69,1603462918668,HuyaTvJincanyi,CHALLENGER,I
4736123819,SOLO,MID,69,1603460870596,HuyaTvJincanyi,CHALLENGER,I
4734506948,DUO_SUPPORT,NONE,236,1603390830415,HuyaTvJincanyi,CHALLENGER,I
4734474668,DUO,TOP,69,1603388668475,HuyaTvJincanyi,CHALLENGER,I
4734540509,SOLO,MID,236,1603386666635,HuyaTvJincanyi,CHALLENGER,I
4734368437,DUO_SUPPORT,NONE,69,1603384509930,HuyaTvJincanyi,CHALLENGER,I
4734441376,SOLO,MID,429,1603381995485,HuyaTvJincanyi,CHALLENGER,I
4732623870,NONE,JUNGLE,76,1603302185514,HuyaTvJincanyi,CHALLENGER,I
4732529925,SOLO,MID,236,1603299380268,HuyaTvJincanyi,CHALLENGER,I
4732533486,DUO_CARRY,BOTTOM,69,1603296226003,HuyaTvJincanyi,CHALLENGER,I
4749133366,DUO,TOP,777,1603981304595,KT Ucal,CHALLENGER,I
4748975761,SOLO,MID,777,1603979145109,KT Ucal,CHALLENGER,I
4748932061,SOLO,MID,134,1603975682952,KT Ucal,CHALLENGER,I
4748766832,DUO_SUPPORT,NONE,777,1603974198790,KT Ucal,CHALLENGER,I
4748760229,SOLO,MID,61,1603972446579,KT Ucal,CHALLENGER,I
4748403493,SOLO,MID,7,1603970483781,KT Ucal,CHALLENGER,I
4748365241,SOLO,MID,777,1603967934980,KT Ucal,CHALLENGER,I
4748189055,SOLO,MID,517,1603965417734,KT Ucal,CHALLENGER,I
4748240869,DUO_CARRY,TOP,236,1603962208932,KT Ucal,CHALLENGER,I
4747631320,SOLO,MID,777,1603911549591,KT Ucal,CHALLENGER,I
4747507956,SOLO,MID,777,1603907848993,KT Ucal,CHALLENGER,I
4747515288,SOLO,MID,777,1603905712854,KT Ucal,CHALLENGER,I
4747551434,SOLO,MID,777,1603903416820,KT Ucal,CHALLENGER,I
4747387105,SOLO,MID,777,1603900955967,KT Ucal,CHALLENGER,I
4747358762,DUO_CARRY,BOTTOM,202,1603897699927,KT Ucal,CHALLENGER,I
4747274204,DUO_SUPPORT,NONE,777,1603895933858,KT Ucal,CHALLENGER,I
4747136442,DUO,TOP,61,1603893621933,KT Ucal,CHALLENGER,I
4746501025,SOLO,MID,777,1603878268346,KT Ucal,CHALLENGER,I
4746374064,SOLO,MID,777,1603875330306,KT Ucal,CHALLENGER,I
4745543279,DUO_SUPPORT,NONE,777,1603826060911,KT Ucal,CHALLENGER,I
4745531767,SOLO,MID,142,1603822949827,KT Ucal,CHALLENGER,I
4745437506,SOLO,MID,777,1603819331378,KT Ucal,CHALLENGER,I
4745403828,DUO_CARRY,BOTTOM,81,1603816514989,KT Ucal,CHALLENGER,I
4745380166,SOLO,MID,777,1603814570145,KT Ucal,CHALLENGER,I
4745285508,SOLO,TOP,777,1603812642271,KT Ucal,CHALLENGER,I
4745255074,DUO,TOP,875,1603809900903,KT Ucal,CHALLENGER,I
4745157533,SOLO,MID,777,1603807640896,KT Ucal,CHALLENGER,I
4745102600,DUO_SUPPORT,NONE,777,1603805622834,KT Ucal,CHALLENGER,I
4744458985,SOLO,MID,236,1603794120895,KT Ucal,CHALLENGER,I
4744304132,DUO,MID,246,1603790358091,KT Ucal,CHALLENGER,I
4744208031,SOLO,MID,777,1603788301388,KT Ucal,CHALLENGER,I
4744213136,DUO_CARRY,BOTTOM,202,1603785774618,KT Ucal,CHALLENGER,I
4744078453,DUO_CARRY,BOTTOM,202,1603783072190,KT Ucal,CHALLENGER,I
4744111879,DUO_SUPPORT,TOP,875,1603780535217,KT Ucal,CHALLENGER,I
4743997266,DUO_CARRY,BOTTOM,523,1603777675729,KT Ucal,CHALLENGER,I
4744012028,DUO_SUPPORT,NONE,245,1603775264957,KT Ucal,CHALLENGER,I
4743712660,SOLO,MID,777,1603739646392,KT Ucal,CHALLENGER,I
4743720685,DUO,TOP,777,1603737170266,KT Ucal,CHALLENGER,I
4743598485,SOLO,MID,517,1603734201725,KT Ucal,CHALLENGER,I
4743613434,SOLO,MID,777,1603731202524,KT Ucal,CHALLENGER,I
4743492442,DUO_CARRY,BOTTOM,51,1603725657266,KT Ucal,CHALLENGER,I
4743442912,SOLO,MID,875,1603723104356,KT Ucal,CHALLENGER,I
4743326798,SOLO,MID,517,1603720912188,KT Ucal,CHALLENGER,I
4743148561,SOLO,MID,61,1603718437027,KT Ucal,CHALLENGER,I
4743038659,DUO_SUPPORT,NONE,777,1603716167852,KT Ucal,CHALLENGER,I
4742960732,SOLO,MID,236,1603713967211,KT Ucal,CHALLENGER,I
4742704503,DUO_SUPPORT,NONE,61,1603711738712,KT Ucal,CHALLENGER,I
4742594846,DUO,TOP,61,1603709232776,KT Ucal,CHALLENGER,I
4742545726,SOLO,MID,134,1603706681043,KT Ucal,CHALLENGER,I
4742198212,SOLO,MID,777,1603694264624,KT Ucal,CHALLENGER,I
4742174710,SOLO,MID,236,1603692416942,KT Ucal,CHALLENGER,I
4742118296,SOLO,MID,61,1603689619896,KT Ucal,CHALLENGER,I
4742075431,DUO_SUPPORT,NONE,61,1603687182677,KT Ucal,CHALLENGER,I
4742121552,SOLO,MID,61,1603685501887,KT Ucal,CHALLENGER,I
4741709452,SOLO,MID,236,1603645376814,KT Ucal,CHALLENGER,I
4741685799,DUO,NONE,61,1603643144953,KT Ucal,CHALLENGER,I
4741057877,DUO_CARRY,MID,61,1603631371616,KT Ucal,CHALLENGER,I
4740869717,SOLO,MID,61,1603628509561,KT Ucal,CHALLENGER,I
4740815165,DUO,MID,777,1603625431421,KT Ucal,CHALLENGER,I
4740713373,SOLO,MID,517,1603622213701,KT Ucal,CHALLENGER,I
4740622095,SOLO,MID,61,1603618857811,KT Ucal,CHALLENGER,I
4740514457,SOLO,MID,58,1603616570938,KT Ucal,CHALLENGER,I
4737626728,DUO_CARRY,BOTTOM,202,1603523984340,KT Ucal,CHALLENGER,I
4737468959,SOLO,MID,61,1603521213616,KT Ucal,CHALLENGER,I
4737456262,SOLO,MID,61,1603518206217,KT Ucal,CHALLENGER,I
4735948647,SOLO,MID,61,1603457388323,KT Ucal,CHALLENGER,I
4735769228,SOLO,MID,61,1603454540940,KT Ucal,CHALLENGER,I
4735801437,SOLO,MID,61,1603452682204,KT Ucal,CHALLENGER,I
4734958970,SOLO,MID,777,1603434464303,KT Ucal,CHALLENGER,I
4734935787,SOLO,MID,61,1603432723637,KT Ucal,CHALLENGER,I
4734902534,SOLO,MID,777,1603430793061,KT Ucal,CHALLENGER,I
4734846155,NONE,JUNGLE,777,1603427836455,KT Ucal,CHALLENGER,I
4734852919,DUO_SUPPORT,NONE,777,1603426461116,KT Ucal,CHALLENGER,I
4733694288,DUO_SUPPORT,MID,202,1603365402604,KT Ucal,CHALLENGER,I
4733409413,SOLO,MID,61,1603363729898,KT Ucal,CHALLENGER,I
4733442243,SOLO,MID,142,1603361436402,KT Ucal,CHALLENGER,I
4733344791,DUO,TOP,134,1603358751443,KT Ucal,CHALLENGER,I
4733330769,DUO_SUPPORT,NONE,61,1603357148970,KT Ucal,CHALLENGER,I
4733236830,DUO_SUPPORT,NONE,777,1603355538548,KT Ucal,CHALLENGER,I
4733212454,DUO,TOP,777,1603353532503,KT Ucal,CHALLENGER,I
4733180968,DUO,NONE,104,1603352707446,KT Ucal,CHALLENGER,I
4732990783,DUO_CARRY,BOTTOM,51,1603343713416,KT Ucal,CHALLENGER,I
4732935470,SOLO,MID,61,1603341228160,KT Ucal,CHALLENGER,I
4732614309,DUO,MID,61,1603302514350,KT Ucal,CHALLENGER,I
4732465952,DUO,MID,777,1603296953365,KT Ucal,CHALLENGER,I
4732447812,DUO_SUPPORT,NONE,51,1603293934853,KT Ucal,CHALLENGER,I
4732316263,DUO,NONE,61,1603289739209,KT Ucal,CHALLENGER,I
4732139623,SOLO,MID,61,1603287724973,KT Ucal,CHALLENGER,I
4731845827,SOLO,MID,61,1603284162723,KT Ucal,CHALLENGER,I
4731732203,SOLO,MID,61,1603280785664,KT Ucal,CHALLENGER,I
4731651698,DUO,TOP,4,1603278024895,KT Ucal,CHALLENGER,I
4731467048,SOLO,MID,517,1603275687459,KT Ucal,CHALLENGER,I
4731174473,DUO_SUPPORT,NONE,777,1603262904896,KT Ucal,CHALLENGER,I
4731138628,SOLO,MID,61,1603260831926,KT Ucal,CHALLENGER,I
4731114823,DUO,NONE,61,1603258988027,KT Ucal,CHALLENGER,I
4731019747,SOLO,MID,61,1603256429587,KT Ucal,CHALLENGER,I
4731035780,SOLO,MID,61,1603254399955,KT Ucal,CHALLENGER,I
4730602116,SOLO,MID,61,1603208347492,KT Ucal,CHALLENGER,I
4730296839,SOLO,MID,61,1603206074354,KT Ucal,CHALLENGER,I
4730067809,SOLO,MID,61,1603202997835,KT Ucal,CHALLENGER,I
4748760229,SOLO,TOP,164,1603972446579,T1 Burdol,CHALLENGER,I
4748402373,DUO_SUPPORT,BOTTOM,111,1603970152535,T1 Burdol,CHALLENGER,I
4748365241,SOLO,TOP,164,1603967934980,T1 Burdol,CHALLENGER,I
4748229802,DUO_SUPPORT,NONE,164,1603965777232,T1 Burdol,CHALLENGER,I
4748004037,SOLO,TOP,41,1603954745307,T1 Burdol,CHALLENGER,I
4747919149,SOLO,TOP,164,1603952433808,T1 Burdol,CHALLENGER,I
4744773793,SOLO,TOP,164,1603797961431,T1 Burdol,CHALLENGER,I
4744676204,DUO_SUPPORT,NONE,39,1603795973518,T1 Burdol,CHALLENGER,I
4744417883,SOLO,TOP,62,1603793156040,T1 Burdol,CHALLENGER,I
4741531669,SOLO,TOP,84,1603637460875,T1 Burdol,CHALLENGER,I
4738758773,DUO,MID,21,1603548571234,T1 Burdol,CHALLENGER,I
4738701761,DUO,MID,517,1603546415191,T1 Burdol,CHALLENGER,I
4734938500,DUO_CARRY,BOTTOM,21,1603433864999,T1 Burdol,CHALLENGER,I
4733177698,DUO_SUPPORT,NONE,58,1603355405787,T1 Burdol,CHALLENGER,I
4731448579,SOLO,TOP,164,1603273000425,T1 Burdol,CHALLENGER,I
4748975761,DUO_SUPPORT,BOTTOM,111,1603979145109,쭌 베,CHALLENGER,I
4747177729,SOLO,MID,517,1603894071322,쭌 베,CHALLENGER,I
4746787609,SOLO,TOP,517,1603891022541,쭌 베,CHALLENGER,I
4743301167,DUO,TOP,3,1603719266819,쭌 베,CHALLENGER,I
4743142112,DUO_SUPPORT,BOTTOM,80,1603716702765,쭌 베,CHALLENGER,I
4741122271,SOLO,MID,236,1603631941101,쭌 베,CHALLENGER,I
4732610786,SOLO,MID,3,1603299978613,쭌 베,CHALLENGER,I
4732465952,SOLO,MID,3,1603296953365,쭌 베,CHALLENGER,I
4732459790,DUO,MID,4,1603295083330,쭌 베,CHALLENGER,I
4744807577,DUO,TOP,517,1603799295415,용호야,CHALLENGER,I
4744135633,DUO,TOP,517,1603782469292,용호야,CHALLENGER,I
4743999498,NONE,JUNGLE,164,1603778874730,용호야,CHALLENGER,I
4732612835,SOLO,TOP,164,1603301444538,용호야,CHALLENGER,I
4732528996,DUO_CARRY,TOP,516,1603298853016,용호야,CHALLENGER,I
4732533486,NONE,JUNGLE,106,1603296226003,용호야,CHALLENGER,I
4732426998,SOLO,MID,875,1603293305868,용호야,CHALLENGER,I
4732393292,DUO,NONE,516,1603291911742,용호야,CHALLENGER,I
4729506862,DUO,TOP,58,1603183958363,용호야,CHALLENGER,I
4728524858,DUO_SUPPORT,NONE,126,1603124997964,용호야,CHALLENGER,I
4728447750,SOLO,TOP,516,1603121753289,용호야,CHALLENGER,I
4727574610,SOLO,MID,875,1603093311156,용호야,CHALLENGER,I
4747919149,DUO_CARRY,BOTTOM,523,1603952433808,UijU,CHALLENGER,I
4745295867,DUO_CARRY,BOTTOM,202,1603812820749,UijU,CHALLENGER,I
4744381078,SOLO,TOP,62,1603789919183,UijU,CHALLENGER,I
4742666933,DUO_CARRY,BOTTOM,81,1603710669708,UijU,CHALLENGER,I
4735769228,DUO_CARRY,BOTTOM,81,1603454540940,UijU,CHALLENGER,I
4735615556,DUO_CARRY,BOTTOM,523,1603447675128,UijU,CHALLENGER,I
4734141215,DUO_CARRY,BOTTOM,22,1603372729289,UijU,CHALLENGER,I
4734032428,DUO_CARRY,BOTTOM,202,1603370435056,UijU,CHALLENGER,I
4733164887,SOLO,MID,61,1603354141069,UijU,CHALLENGER,I
4732426998,DUO_CARRY,BOTTOM,81,1603293305868,UijU,CHALLENGER,I
4732372525,DUO_CARRY,BOTTOM,202,1603291612898,UijU,CHALLENGER,I
4732152267,DUO_SUPPORT,NONE,236,1603285837405,UijU,CHALLENGER,I
4731893458,DUO_SUPPORT,NONE,22,1603283684512,UijU,CHALLENGER,I
4731733558,DUO_CARRY,BOTTOM,202,1603281178366,UijU,CHALLENGER,I
4731606860,DUO_CARRY,BOTTOM,523,1603279053988,UijU,CHALLENGER,I
4731250095,DUO_CARRY,BOTTOM,202,1603261917940,UijU,CHALLENGER,I
4730608320,DUO_CARRY,BOTTOM,81,1603211229307,UijU,CHALLENGER,I
4729795976,DUO,TOP,22,1603194448320,UijU,CHALLENGER,I
4729689671,DUO_CARRY,BOTTOM,523,1603192486571,UijU,CHALLENGER,I
4729703705,DUO_SUPPORT,NONE,43,1603190741039,UijU,CHALLENGER,I
4729574510,DUO_CARRY,BOTTOM,22,1603186995560,UijU,CHALLENGER,I
4729488266,SOLO,MID,61,1603184454242,UijU,CHALLENGER,I
4729551283,DUO_CARRY,BOTTOM,202,1603182236802,UijU,CHALLENGER,I
4729437881,DUO_SUPPORT,BOTTOM,80,1603180474893,UijU,CHALLENGER,I
4729357858,DUO_SUPPORT,NONE,523,1603176581386,UijU,CHALLENGER,I
4729334756,DUO,NONE,523,1603174798133,UijU,CHALLENGER,I
4728011822,DUO_CARRY,BOTTOM,202,1603107941014,UijU,CHALLENGER,I
4727808178,DUO_SUPPORT,BOTTOM,43,1603103367018,UijU,CHALLENGER,I
4727771485,DUO_CARRY,BOTTOM,81,1603100544980,UijU,CHALLENGER,I
4727723151,DUO_CARRY,BOTTOM,157,1603097421901,UijU,CHALLENGER,I
4727648589,DUO_SUPPORT,NONE,875,1603095738170,UijU,CHALLENGER,I
4741787253,NONE,JUNGLE,876,1603651341839,미친듯이 파이팅,CHALLENGER,I
4741842340,NONE,JUNGLE,104,1603648684591,미친듯이 파이팅,CHALLENGER,I
4741684413,NONE,JUNGLE,203,1603642404497,미친듯이 파이팅,CHALLENGER,I
4741660496,NONE,JUNGLE,76,1603640205918,미친듯이 파이팅,CHALLENGER,I
4741601891,DUO_SUPPORT,NONE,120,1603638317119,미친듯이 파이팅,CHALLENGER,I
4741405284,NONE,JUNGLE,104,1603635956450,미친듯이 파이팅,CHALLENGER,I
4741212839,NONE,JUNGLE,876,1603632663800,미친듯이 파이팅,CHALLENGER,I
4741036692,DUO_SUPPORT,NONE,203,1603630879251,미친듯이 파이팅,CHALLENGER,I
4740909787,NONE,JUNGLE,76,1603628944338,미친듯이 파이팅,CHALLENGER,I
4740864226,DUO_SUPPORT,NONE,876,1603627158866,미친듯이 파이팅,CHALLENGER,I
4740765094,DUO_SUPPORT,BOTTOM,44,1603624826121,미친듯이 파이팅,CHALLENGER,I
4739204143,NONE,JUNGLE,104,1603562259913,미친듯이 파이팅,CHALLENGER,I
4739109496,SOLO,TOP,266,1603560081427,미친듯이 파이팅,CHALLENGER,I
4739105503,DUO_SUPPORT,NONE,79,1603558475218,미친듯이 파이팅,CHALLENGER,I
